benchmark_id,family_role,property,gate_idx,group,phi
I43,interior,entanglement,8,M,0.010097068189948656
I43,interior,entanglement,9,M,-0.05473019259252927
I43,interior,entanglement,10,M,0.0408471338587331
I43,interior,entanglement,11,M,1.8133642735544223e-16
I43,interior,entanglement,12,X,0.11756739260917311
I43,interior,entanglement,13,E,0.2756731193696732
I44,interior,magic,0,M,0.21674415405520664
I44,interior,magic,1,E,0.0
I44,interior,magic,2,M,0.053555867910759114
I44,interior,magic,3,M,0.15926892565000456
I44,interior,magic,4,X,0.18934477102036354
I44,interior,magic,5,E,0.049387746324309346
I44,interior,magic,6,E,-0.03962524165497483
I44,interior,magic,7,X,0.015462210560835429
I44,interior,magic,8,E,0.15336523594190926
I44,interior,magic,9,X,0.0700976495474856
I44,interior,magic,10,M,-0.031210286548293636
I44,interior,magic,11,M,-0.02571341357130592
I44,interior,magic,12,M,0.03917334046097855
I44,interior,magic,13,M,-0.000918524892537572
I44,interior,entanglement,0,M,0.24472117501235538
I44,interior,entanglement,1,E,0.0
I44,interior,entanglement,2,M,1.1590728377086635e-16
I44,interior,entanglement,3,M,0.10611433980413314
I44,interior,entanglement,4,X,6.0692192012841886e-18
I44,interior,entanglement,5,E,0.04085946852440382
I44,interior,entanglement,6,E,0.18906792255049865
I44,interior,entanglement,7,X,5.067057884389215e-16
I44,interior,entanglement,8,E,0.09943658063201154
I44,interior,entanglement,9,X,-1.4166445794217e-16
I44,interior,entanglement,10,M,3.2847798555242966e-16
I44,interior,entanglement,11,M,-1.258252761241844e-17
I44,interior,entanglement,12,M,-2.3107441885864924e-16
I44,interior,entanglement,13,M,8.79296635503124e-17
I45,interior,magic,4,E,0.14609870456259824
I45,interior,magic,6,M,0.1470573574796755
I45,interior,magic,7,M,0.1454516233446137
I45,interior,magic,8,M,0.2872729711067264
I45,interior,magic,10,E,-7.934393882654452e-17
I45,interior,magic,12,M,0.14195740667370002
I45,interior,magic,13,E,-7.904787935331114e-17
I45,interior,entanglement,4,E,0.3190108843751233
I45,interior,entanglement,6,M,0.09794233181487934
I45,interior,entanglement,7,M,0.35539907606725996
I45,interior,entanglement,8,M,0.011517171706622822
I45,interior,entanglement,10,E,0.2987347713010825
I45,interior,entanglement,12,M,2.042810365310288e-17
I45,interior,entanglement,13,E,-0.16406363525011902
I51,interior,magic,0,M,0.3165319227550355
I51,interior,magic,1,M,0.03094448471325039
I51,interior,magic,2,M,0.1548404519057264
I51,interior,magic,3,X,0.21802233107667415
I51,interior,magic,4,E,0.17039534111953256
I51,interior,magic,5,X,0.15830798428045623
I51,interior,magic,6,M,0.0247882369038937
I51,interior,entanglement,0,M,6.735353016059283e-17
I51,interior,entanglement,1,M,-1.317464655888519e-17
I51,interior,entanglement,2,M,0.11315703895155238
I51,interior,entanglement,3,X,5.870859354217829e-16
I51,interior,entanglement,4,E,0.1098771247790437
I51,interior,entanglement,5,X,1.62980740014973e-16
I51,interior,entanglement,6,M,3.493501784153826e-17
I52,interior,magic,0,E,0.0
I52,interior,magic,1,X,0.06720247532244596
I52,interior,magic,2,X,0.15262052963166967
I52,interior,magic,3,E,0.009780843677653773
I52,interior,magic,4,E,0.008425898444382136
I52,interior,magic,5,M,0.2379952263574237
I52,interior,magic,6,M,0.23986795537191505
I52,interior,magic,7,X,0.09196388417880663
I52,interior,magic,8,E,0.034784714327853065
I52,interior,magic,9,X,0.12054620675587535
I52,interior,magic,10,M,0.008827632694432827
I52,interior,magic,11,M,0.1698298235001382
I52,interior,magic,12,M,-0.062466605569109615
I52,interior,magic,13,X,0.006746193859428848
I52,interior,magic,14,E,-1.9539925233402754e-17
I52,interior,entanglement,0,E,0.0
I52,interior,entanglement,1,X,0.06322093880325383
I52,interior,entanglement,2,X,2.00876352588845e-16
I52,interior,entanglement,3,E,0.012381900989240925
I52,interior,entanglement,4,E,0.014905699403861578
I52,interior,entanglement,5,M,-0.06116080079739692
I52,interior,entanglement,6,M,-1.4270066609848677e-16
